tv,radio,social_media,influencer,sales,total_budget,tv_share,radio_share,social_media_share,roi,tv_radio,tv_social,radio_social
93.0,26.86739055,2.603665219,Nano,329.7224837,122.471055769,0.7593630953538351,0.21937747152826212,0.021259433117902803,2.6922482347331873,2498.66732115,242.14086536699998,69.95369030032427
12.0,2.198543559,0.346488071,Nano,41.63049839,14.54503163,0.8250239879333972,0.151154264557622,0.023821747508980837,2.862179983447722,26.382522708,4.157856852,0.7617691167673847
64.0,25.82704983,5.193276624,Macro,230.2508027,95.020326454,0.6735400980860957,0.27180552618394815,0.054654375729956066,2.4231741911712543,1652.93118912,332.369703936,134.1270141490222
62.0,29.39688348,4.153702921,Nano,220.9820938,95.550586401,0.6488709523958622,0.30765780292157724,0.0434712446825604,2.3127235752651254,1822.60677576,257.529581102,122.10592077917264
49.0,15.96031563,5.254906229,Micro,174.1790953,70.215221859,0.6978543783340523,0.22730563555079403,0.07483998611515376,2.480645801415697,782.05546587,257.490405221,83.86996202089307
78.0,26.04688499,2.488182726,Mega,276.2490618,106.535067716,0.7321532869151737,0.24449118537602563,0.023355527708800727,2.5930340846679862,2031.65702922,194.07825262799997,64.80940929822667
60.0,16.60417853,5.253646762,Nano,212.4874444,81.857825292,0.7329781824275244,0.2028416766603587,0.06418014091211681,2.5958110130830274,996.2507117999999,315.21880572,87.2324887698044
43.0,9.644227993,1.805611694,Macro,154.5326132,54.449839687,0.7897176602756156,0.17712132943712922,0.033161010287255134,2.838072877501877,414.701803699,77.641302842,17.41373084376295
93.0,31.27186809,8.352357783,Micro,327.379636,132.624225873,0.7012293522380755,0.23579303015080907,0.06297761761111546,2.468475377292655,2908.28373237,776.7692738190001,261.19383083046085
33.0,6.244258946,1.703124543,Mega,113.5987015,40.947383489,0.8059122998387682,0.1524946996351413,0.041593000526090336,2.7742603268049315,206.06054521800002,56.203109919,10.634750663779911
48.0,23.00852362,0.325432503,Micro,167.3434364,71.33395612300001,0.6728913214519374,0.32254658048583157,0.004562098062230867,2.3459155428230054,1104.4091337599998,15.620760143999998,7.48772143199122
39.0,14.58854843,5.478277994,Micro,140.5407032,59.066826424000006,0.6602690945344837,0.24698378621662984,0.09274711924888636,2.379350842233426,568.95338877,213.652841766,79.92012382847224
72.0,24.97171642,3.384708684,Mega,260.2958494,100.35642510400001,0.7174428535630473,0.2488302706490556,0.033726875787897036,2.5937138467243503,1797.96358224,243.699025248,84.52198542115939
34.0,8.100352967,4.642785095,Nano,122.2838853,46.743138062,0.7273794916144156,0.17329501832452301,0.09932549006106135,2.616082068298515,275.41200087799996,157.85469322999998,37.608198019426624
100.0,34.28471357,10.33797765,Micro,354.6804507,144.62269122,0.6914544263865207,0.2370631695537051,0.0714824040597742,2.4524536758928113,3428.471357,1033.7977649999998,354.4346026233117
34.0,8.203175712,6.045596308,Micro,120.0674748,48.248772020000004,0.7046811468260037,0.17001833142198175,0.12530052175201453,2.488508407016656,278.907974208,205.550274472,49.59308879834248
27.0,15.44922108,4.645825936,Mega,96.82128425,47.095047016,0.5733086961528472,0.32804343681303266,0.09864786703412003,2.0558697864152484,417.12896916,125.43730027199999,71.77439198446191
12.0,10.2207438,4.46418734,Micro,45.2526926,26.68493114,0.44969199796855835,0.38301555834556295,0.16729244368587864,1.695814479062583,122.64892559999998,53.57024808,45.62731507734348
27.0,8.386185282,4.05505902,Mega,98.98876975,39.441244302,0.6845625810702649,0.21262476451775508,0.10281265441197995,2.5097780635937097,226.427002614,109.48659354,34.00647627116534
74.0,21.26967221,4.21270956,Macro,263.8948274,99.48238176999999,0.7438503047814595,0.21380340751365187,0.04234628770488876,2.6526790242127114,1573.95574354,311.74050744000004,89.60295145713333
33.0,21.08177132,1.295927415,Nano,120.632259,55.377698735,0.5959077526481473,0.38069063542858683,0.023401611923265845,2.1783544956836134,695.6984535600001,42.765604695,27.32044541034874
21.0,5.180326908,1.332821498,Nano,77.69255229,27.513148406,0.7632714253604059,0.18828550013819162,0.04844307450140245,2.823833577441722,108.786865068,27.989251458,6.904451069650268
24.0,12.79967154,0.04924696,Micro,85.86261155,36.848918499999996,0.651308124551878,0.3473554193998937,0.0013364560482283898,2.330125687406538,307.19211696,1.18192704,0.6303449123435184
100.0,43.76069372,6.420970623,Nano,350.0870783,150.181664343,0.6658602462389146,0.29138506295984923,0.042754690801236166,2.331090681619002,4376.069372,642.0970623,280.98612881822055
55.0,15.39492963,4.813227646,Mega,196.7187138,75.20815727600001,0.7313036509877537,0.20469760445670088,0.06399874455554529,2.6156566112646362,846.72112965,264.72752053,74.09930090334055
56.0,18.77802734,2.522168245,Macro,203.5678739,77.300195585,0.7244483610448552,0.24292341303783005,0.0326282259173148,2.6334716537185847,1051.5695310400001,141.24142172,47.36134426068982
96.0,30.07537117,6.063871145,Macro,339.2135318,132.139242315,0.7265063603978484,0.22760362964928207,0.04589000995286962,2.56709154568456,2887.23563232,582.13162992,182.3731754129279
37.0,6.172686666,0.339882776,Mega,135.3779233,43.512569442,0.8503290077897855,0.14185985211073024,0.007811140099484268,3.1112371674683965,228.38940664199998,12.575662712,2.0979898794182645
94.0,17.17127384,1.021301086,Nano,333.8372401,112.19257492599999,0.8378451075037768,0.153051784855868,0.009103107640355256,2.975573386386688,1614.0997409600002,96.00230208400001,17.53704062079539
20.0,2.388284572,0.593664839,Mega,75.77689023,22.981949411,0.8702481953261664,0.10392001693541628,0.025831787738417454,3.2972350985043257,47.76569144,11.87329678,1.4178405759225639
43.0,28.08376176,4.45708679,Mega,148.215554,75.54084855,0.569228448255232,0.37176921227475407,0.0590023394700138,1.9620583676909198,1207.60175568,191.65473197,125.17176355400315
19.0,2.50188917,2.17074948,Macro,69.73251798,23.67263865,0.8026143718457005,0.10568695813721636,0.0916986700170832,2.9457011113545635,47.535894230000004,41.24424012,5.430974614795132
60.0,19.44251219,3.36149892,Nano,207.624182,82.80401111,0.7246025789776501,0.23480157457797332,0.04059584644437643,2.5074169622554168,1166.5507314,201.68993519999998,65.35598372877183
100.0,25.97867746,3.80746456,Mega,356.2827305,129.78614202,0.7704982862083228,0.20016526460888787,0.029336449182789263,2.745152332558718,2597.867746,380.746456,98.91289374462082
51.0,18.07310728,5.706993806,Micro,178.4739206,74.780101086,0.6819996129899321,0.241683375891873,0.07631701111819489,2.386649897607762,921.7284712799999,291.056684106,103.14311130213349
87.0,36.12613503,6.662022421,Micro,311.743669,129.788157451,0.6703230996467905,0.27834692886859885,0.05132997148461075,2.4019423275786562,3142.97374761,579.595950627,240.6731215539335
51.0,16.1902616,7.97216452,Mega,177.9334705,75.16242611999999,0.6785305189400931,0.21540365892595806,0.10606582213394898,2.3673194132387594,825.7033415999999,406.58039052,129.07142909703842
60.0,18.47461371,1.883694635,Mega,210.4689581,80.358308345,0.7466558372832307,0.2299029694687384,0.02344119324803091,2.6191312688714117,1108.4768226,113.02167809999999,34.80053072922444
13.0,6.237812416,0.777461147,Nano,44.49793566,20.015273563,0.6495039879960295,0.31165261850485754,0.03884339349911287,2.2231989745200567,81.09156140799999,10.106994911000001,4.849656795714201
21.0,7.239525859,1.611172497,Micro,75.8834525,29.850698356000002,0.7035011291713713,0.2425245055462782,0.05397436528235038,2.5420997390081963,152.030043039,33.834622437,11.6641249553411
44.0,12.23972705,3.772519962,Micro,152.5415413,60.012247011999996,0.7331836781782525,0.20395382041856483,0.06286250140318275,2.5418401892116775,538.5479902000001,165.990878328,46.17461462555637
23.0,10.70057023,0.582369459,Nano,79.2014725,34.282939688999996,0.6708876254091993,0.3121252240056117,0.016987150585189133,2.3102299049755213,246.11311529,13.394497557000001,6.2316852958366065
92.0,31.07632397,6.93117373,Macro,328.8750721,130.00749770000002,0.7076514941645553,0.23903485967948138,0.0533136461559632,2.5296623496200095,2859.02180524,637.6679831600001,215.39540032583332
10.0,5.825167051,0.105714735,Macro,33.92908406,15.930881786,0.627711644234782,0.3656525187525486,0.006635837012669426,2.1297681142682734,58.251670510000004,1.0571473500000002,0.6158059911271966
71.0,28.25480021,4.399195778,Macro,252.5180642,103.653995988,0.6849711805439672,0.27258765994193845,0.042441159514094315,2.4361633316021307,2006.0908149099998,312.342900238,124.29839779206551
96.0,34.71355558,3.437714608,Micro,345.1959501,134.15127018799998,0.7156100711194558,0.2587642705980519,0.025625658282492417,2.5731843583459284,3332.50133568,330.02060236799997,119.3352971129859
59.0,24.08190215,3.331667207,Micro,211.6367238,86.413569357,0.6827631405462904,0.27868195156377057,0.038554907889939115,2.449114477908743,1420.83222685,196.56836521300002,80.2328836753378
35.0,7.798023839,1.957661502,Macro,120.6389931,44.755685341,0.7820235514958594,0.1742353799206902,0.04374106858345025,2.695500966655614,272.930834365,68.51815257,15.265891061288547
40.0,8.854991222,0.149939278,Mega,145.2979431,49.0049305,0.816244398101942,0.18069592450498426,0.003059677393073744,2.964965802777743,354.19964888000004,5.99757112,1.327710990523018
58.0,28.33706768,6.984630474,Nano,203.4137119,93.321698154,0.6215060500108781,0.3036492931497883,0.07484465683933358,2.1797043551899957,1643.54992544,405.108567492,197.9239464615285
89.0,31.77088669,5.88922997,Macro,316.2697588,126.66011666,0.7026679143120252,0.25083576052029194,0.04649632516768282,2.4969956379321716,2827.60891541,524.14146733,187.1060580682221
58.0,21.45827878,4.237901938,Macro,202.2348536,83.696180718,0.6929826367516232,0.25638301050199663,0.05063435274638024,2.4162972774276983,1244.58016924,245.798312404,90.93808122790628
58.0,17.93429813,3.457853997,Mega,206.2850969,79.392152127,0.730550796849795,0.22589509982436703,0.04355410332583791,2.5983058951471065,1040.1892915399999,200.555531826,62.01418447221012
36.0,12.4369939,0.903680035,Micro,133.5881736,49.340673935,0.729621165033647,0.2520637216342878,0.018315113332065192,2.707465523798586,447.7317804,32.532481260000004,11.239063082846787
92.0,29.33152301,8.145979085,Nano,330.1552117,129.477502095,0.7105481532420815,0.22653760333188178,0.06291424342603665,2.54990408648569,2698.50011692,749.4300758200001,238.93397297065627
78.0,37.47760817,12.10801729,Micro,277.3375508,127.58562545999999,0.611354137417731,0.29374475404166744,0.09490110854060158,2.1737366556779505,2923.2534372600003,944.4253486199999,453.7795277102053
45.0,8.41713121,4.06002921,Macro,156.8844243,57.477160420000004,0.7829196792460471,0.14644305926900208,0.07063726148495071,2.729508958925706,378.77090445000005,182.70131444999998,34.17379857700264
37.0,0.53868841,0.870266399,Macro,132.4088364,38.408954809,0.9633170229180552,0.014025073389234073,0.022657903692710712,3.4473428672673467,19.931471170000002,32.199856763,0.4688024227537356
43.0,13.56684889,1.31683429,Nano,153.5352547,57.883683180000006,0.7428691064161131,0.23438123050690082,0.022749663076985973,2.6524790107525424,583.37450227,56.623874470000004,17.865291825600437
27.0,5.441224295,1.129230695,Micro,98.45440862,33.570454989999995,0.8042786434691692,0.16208372202941063,0.033637634501420266,2.9327695632760324,146.91305596499998,30.489228765,6.144397492293734
57.0,21.66626693,11.53462604,Mega,200.8056007,90.20089297000001,0.6319227905976239,0.24020013789892303,0.12787707150345295,2.2262041326662487,1234.97721501,657.4736842799999,249.91228672036883
60.0,16.09839899,2.896231565,Nano,213.3809614,78.99463055499999,0.7595452954011225,0.2037910536057447,0.036663650993133005,2.701208422658975,965.9039394,173.7738939,46.62469130080212
12.0,4.549974224,0.968120529,Macro,39.99255416,17.518094753,0.6850059991795046,0.2597299699626759,0.05526403085781962,2.2829282935092707,54.599690687999995,11.617446348,4.404923452675244
40.0,8.483011027,1.590988073,Mega,139.1449259,50.0739991,0.7988177640878696,0.16940949753302206,0.031772738379108205,2.778785964790258,339.32044108,63.63952292,13.49636936708448
26.0,0.494669658,3.307763278,Macro,96.53121865,29.802432936,0.8724119958875294,0.016598297832337752,0.11098970628013294,3.239038197227,12.861411108,86.001845228,1.636250129473219
82.0,26.3742475,4.160118846,Macro,291.5973834,112.534366346,0.7286662969059733,0.23436616170130029,0.03696754139272647,2.5911851896286504,2162.688295,341.12974537199995,109.72000407381837
55.0,16.18407556,3.600790314,Mega,195.6561161,74.78486587399999,0.7354429182592346,0.2164084319849883,0.0481486497557772,2.6162528181791203,890.1241558,198.04346727,58.27546251749213
57.0,16.7999394,2.953104068,Nano,205.6702954,76.753043468,0.742641560836145,0.21888303891173067,0.03847540025212437,2.6796370033945087,957.5965458,168.326931876,49.61196938429348
78.0,29.99020666,4.661344669,Mega,278.8648112,112.651551329,0.6924005846328757,0.2662209823672405,0.04137843299988382,2.4754635680566217,2339.23611948,363.584884182,139.7946899367993
54.0,18.3171069,2.118813045,Micro,191.380219,74.435919945,0.7254562050136559,0.2460788677500639,0.02846492723628016,2.5710734701930074,989.1237725999999,114.41590443,38.81052504637951
66.0,23.52461444,7.94705706,Macro,232.314771,97.4716715,0.6771198132167047,0.24134822023648175,0.08153196654681355,2.38340809616669,1552.6245530400001,524.50576596,186.95145326917995
55.0,18.50667095,4.089302485,Nano,196.1839752,77.595973435,0.7087996653083033,0.23850040318783455,0.05269993150386206,2.528275199283863,1017.8669022500001,224.911636675,75.67937550491231
17.0,2.291168265,2.154703949,Micro,63.86148151,21.445872213999998,0.7926933365247927,0.10683493038368061,0.10047173309152686,2.977798285504603,38.949860505000004,36.629967133,4.9367893084189785
10.0,5.426771527,2.378168163,Micro,36.35531999,17.804939689999998,0.56164189118913,0.30479022234756026,0.1335678864633099,2.041867067396958,54.26771527,23.781681629999998,12.905775273386293
79.0,26.4735364,7.295709647,Macro,281.9516109,112.769246047,0.7005456076834491,0.2347584765173153,0.06469591579923566,2.50025269107934,2091.4093756,576.361062113,193.14323490368565
77.0,22.2599302,3.354030175,Mega,283.2511074,102.613960375,0.7503852274934671,0.21692886736513894,0.03268590514139388,2.760356450183448,1714.0146253999999,258.260323475,74.66047758419379
23.0,5.723865238,4.001562789,Nano,84.59617419,32.725428027,0.7028173926716537,0.17490574098152498,0.12227686634682135,2.5850288075744716,131.64890047400002,92.03594414700001,22.90440614563143
86.0,29.45326416,4.046313063,Nano,300.7171818,119.499577223,0.7196678180669549,0.2464717017788005,0.033860480154244504,2.51647067536337,2532.98071776,347.98292341800004,119.17712751859773
82.0,23.14053461,2.043226707,Macro,288.6613241,107.183761317,0.76504126177735,0.21589589995410777,0.019062838268542194,2.693144190436397,1897.5238380199999,167.54458997400002,47.281358329409834
50.0,15.08427868,0.47441555,Macro,181.0543356,65.55869423,0.7626753489717881,0.23008815012513406,0.007236500903077855,2.7617135717317045,754.213934,23.7207775,7.1562163663254745
50.0,11.10971142,3.949362396,Nano,172.9829063,65.059073816,0.7685323055998299,0.1707634426432272,0.060704251756942974,2.658859036161967,555.485571,197.4681198,43.87627651255976
74.0,21.09890403,3.621742881,Micro,261.8497595,98.720646911,0.7495899015604456,0.21372331614704038,0.03668678229251398,2.652431560097721,1561.31889822,268.00897319399996,76.4148054675547
52.0,13.56066299,2.669573352,Nano,187.7740441,68.230236342,0.7621254562178723,0.19874858592058783,0.0391259578615399,2.7520649812612956,705.1544754800001,138.817814304,36.201184553556644
92.0,26.46927388,7.070945085,Micro,328.2393781,125.54021896500001,0.7328328782479593,0.21084298002841226,0.05632414172362838,2.6146153066015563,2435.17319696,650.52694782,187.16278204530488
33.0,18.79512475,3.740227729,Micro,114.2879723,55.535352479,0.5942160898767779,0.3384353193239773,0.06734859079924486,2.0579318793955,620.23911675,123.427515057,70.2980467599642
42.0,11.85387899,0.425868638,Micro,148.8945677,54.279747627999996,0.7737692571425012,0.21838493191308103,0.007845810944417829,2.7430961676614967,497.86291758,17.886482796,5.048195300488116
36.0,15.82644174,1.740744439,Nano,127.5466597,53.567186179,0.6720532207852485,0.2954503095815859,0.032496469633165576,2.381059540327363,569.75190264,62.666799804,27.549790448062485
34.0,19.68456771,5.02955855,Macro,118.8855532,58.71412625999999,0.5790769984286231,0.33526118779034697,0.08566181378102995,2.0248202736347767,669.27530214,171.0049907,99.00468582888442
35.0,16.74802358,1.727566449,Micro,130.552388,53.475590029,0.6545042323239327,0.313190066176315,0.03230570149975222,2.4413454424570347,586.1808253,60.464825715,28.93332362386887
75.0,29.3906457,5.909569393,Mega,267.0443358,110.30021509299999,0.679962409291437,0.26646045681070685,0.0535771338978562,2.421068132775994,2204.2984275,443.217704475,173.68606026922706
44.0,23.13440248,3.02294212,Mega,155.9413351,70.1573446,0.6271617070296016,0.32975025796515106,0.043088035005247334,2.2227371344952527,1017.9137091199999,133.00945328,69.93395967782446
92.0,30.42745318,7.71672421,Nano,330.6437143,130.14417739,0.7069083061957182,0.23379803684047087,0.05929365696381078,2.5405955220660217,2799.32569256,709.93862732,234.8002646027475
20.0,6.460315841,1.391487958,Micro,72.99721493,27.851803799,0.7180863452986872,0.23195322958694523,0.04996042511436765,2.620915164303323,129.20631681999998,27.82975916,8.989451697628143
55.0,19.80180903,1.585076725,Micro,195.4231006,76.386885755,0.7200188809425302,0.2592304796076053,0.02075063944986456,2.5583331309878456,1089.09949665,87.179219875,31.387386606347828
15.0,0.109105522,0.981484257,Nano,54.63471073,16.090589779,0.9322218890681472,0.006780703721773753,0.060997407210079124,3.3954448830274915,1.63658283,14.722263855,0.10708535219476714
68.0,19.16538374,0.917988194,Nano,240.3937428,88.083371934,0.7719958773938823,0.21758231229340802,0.01042181031270964,2.7291614469541954,1303.2460943199999,62.423197191999996,17.593596006799565
44.0,11.07570616,3.220120781,Mega,150.1901212,58.295826940999994,0.7547710069287034,0.1899914066097646,0.0552375864615321,2.576344295656091,487.33107104,141.685314364,35.665111570065704
69.0,19.9094031,0.248115763,Micro,242.2535054,89.15751886299999,0.7739111729435387,0.2233059348656047,0.002782892190856682,2.717140500199969,1373.7488139,17.119987647,4.939836741031065
72.0,20.22131618,6.062822259,Macro,252.7059463,98.284138439,0.7325698850652973,0.20574343430349493,0.06168668063120772,2.5711773060598357,1455.93476496,436.523202648,122.59824584238083
56.0,22.46814636,3.369146029,Nano,201.6903809,81.837292389,0.6842846135941704,0.27454655089517616,0.04116883551065354,2.4645290064253134,1258.21619616,188.672177624,75.6984660877848
61.0,23.13228707,6.415854366,Micro,223.4387605,90.54814143600001,0.6736747881580228,0.2554694851064397,0.0708557267355373,2.467623928625061,1411.06951127,391.367116326,148.41338499362485
42.0,15.83243453,2.941996909,Nano,147.4752162,60.774431439,0.6910800974280753,0.2605114380360958,0.04840846453582896,2.4265996852314875,664.96225026,123.563870178,46.578973449204874
22.0,0.561491671,0.18288451,Micro,79.33707888,22.744376181,0.9672720774983563,0.024687055232099707,0.008040867269544042,3.4882064141322076,12.352816762,4.02345922,0.1026881291199162
57.0,17.94192007,3.090308169,Mega,204.0461368,78.03222823899999,0.7304674143793292,0.22992961337778056,0.03960297224289033,2.6148956835506474,1022.6894439899999,176.147565633,55.446062159866045
13.0,6.34576237,3.579855416,Micro,44.85165197,22.925617786,0.5670512402914925,0.2767978786541216,0.1561508810543859,1.9563988368239125,82.49491081000001,46.538120408,22.716911788893498
11.0,1.60638787,1.58496215,Micro,37.74595149,14.191350020000002,0.7751200544343982,0.1131948593851961,0.11168508618040553,2.6597858157824508,17.67026657,17.43458365,2.5460639721691205
34.0,2.690565148,3.009390089,Macro,119.7507053,39.699955237,0.8564241394487092,0.06777249827960556,0.07580336227168528,3.0163939627920144,91.479215032,102.319263026,8.09696009020002
60.0,21.44859053,1.782911981,Micro,215.9530217,83.231502511,0.7208808947317791,0.2576979855333661,0.02142111973485481,2.5946067917187885,1286.9154318,106.97471886,38.24094903150014
17.0,0.103555123,0.469527665,Nano,61.35564753,17.573082788,0.9673886025056835,0.0058928262188984795,0.02671857127541804,3.491456124698705,1.760437091,7.981970305,0.04862199510097779
27.0,16.23737165,3.19229395,Micro,93.61885458,46.4296656,0.5815247568787142,0.3497197630042806,0.06875548011700519,2.016358579588822,438.40903455,86.19193665,51.834463282196516
51.0,24.16107957,4.792641558,Nano,180.7850909,79.953721128,0.6378689982215183,0.302188306299339,0.059942695479142674,2.261121663250375,1232.21505807,244.42471945799997,115.79539403332676
53.0,10.67865124,3.724557377,Micro,189.5649218,67.403208617,0.7863127154844775,0.15842941989124684,0.055257864624275704,2.812402045682276,565.96851572,197.401540981,39.7732492523522
26.0,10.85572363,1.338036432,Micro,88.00755256,38.193760062,0.6807394704735578,0.284227675211288,0.035032854315154176,2.3042390279757,282.24881438,34.788947232,14.525353712663287
48.0,20.80062547,5.617721908,Mega,174.8805455,74.41834737799999,0.6450022298424495,0.27950937104724266,0.07548839911030791,2.3499654542409156,998.43002256,269.650651584,116.8521294029218
97.0,23.10529962,5.386107526,Macro,347.9625409,125.491407146,0.7729612903865812,0.1841185794746782,0.04292013013874058,2.7727997383531706,2241.2140631400002,522.452430022,124.44762817376694
17.0,0.961220384,0.748200591,Micro,58.93771666,18.709420975,0.9086331438431915,0.051376276437651754,0.039990579719156705,3.1501625164538263,16.340746528,12.719410047,0.719185659390047
45.0,23.88271762,3.316917257,Nano,159.4196877,72.199634877,0.6232718500122949,0.3307872354297474,0.04594091455795771,2.2080400818035844,1074.7222929,149.261276565,79.21699821783598
33.0,11.29236649,0.945960767,Nano,116.3442123,45.238327257,0.7294699428766723,0.24961945267887115,0.020910604444456457,2.571806239409468,372.64809417,31.216705311,10.682135666125497
87.0,28.27700983,7.015215591,Nano,310.222468,122.292225421,0.7114107188784576,0.23122491828613234,0.05736436283541004,2.5367309077256244,2460.09985521,610.3237564169999,198.36932022627624
82.0,23.77536877,3.16266164,Macro,294.9045217,108.93803041,0.7527215215052464,0.21824672871832584,0.02903174977642778,2.70708512527806,1949.58023914,259.33825448,75.19344678573299
63.0,11.20427955,1.845740304,Mega,222.1350124,76.050019854,0.8284021505970244,0.14732776627159144,0.024270083131384214,2.9209066983342327,705.86961165,116.281639152,20.680190342717985
51.0,19.50772328,3.276653643,Mega,182.8887706,73.784376923,0.6912032347067544,0.2643882633902011,0.044408501903044524,2.4786923496129716,994.8938872800001,167.10933579299999,63.920052552047906
33.0,11.50253176,2.911123858,Micro,114.1544096,47.41365561799999,0.6960020181922435,0.24259955512970846,0.06139842667804818,2.4076272565801218,379.58354808,96.06708731399999,33.48529463393873
56.0,25.18369481,2.279885311,Mega,197.3528053,83.46358012099999,0.6709513289367038,0.3017327410768905,0.02731592998640572,2.364537981882528,1410.28690936,127.673577416,57.415935874025934
68.0,20.64660662,2.092461411,Nano,242.036584,90.739068031,0.7494015695286682,0.22753822656572045,0.023060203905611348,2.6673911166611375,1403.96925016,142.287375948,43.20222762044714
26.0,10.95649923,2.940480542,Mega,92.1327262,39.896979772,0.651678401437469,0.27461976552143313,0.07370183304109779,2.309265681926616,284.86897998,76.452494092,32.21737279425298
59.0,24.00006894,2.348452517,Nano,210.7318961,85.348521457,0.6912832113878525,0.28120075814191614,0.027516030470231278,2.4690749470823605,1416.00406746,138.55869850300002,56.36302231031652
71.0,29.26880589,4.327218673,Micro,254.9614999,104.596024563,0.6788020892441803,0.279827135039639,0.0413707757161807,2.437583081816195,2078.08521819,307.23252578299997,126.65252338362038
83.0,28.11017133,7.3581693,Mega,297.6267313,118.46834063,0.7006091210412525,0.23728002925096767,0.06211084970777986,2.5122891881261933,2333.14422039,610.7280519,206.83939969814617
47.0,19.3125584,0.574250311,Nano,169.2336892,66.886808711,0.7026796599472165,0.2887349355153779,0.008585404537405602,2.530150450609977,907.6902448000001,26.989764617000002,11.090242667405663
46.0,22.09302415,3.789152807,Macro,167.4078395,71.882176957,0.63993610025914,0.30735051559743487,0.052713384143425086,2.3289199991834355,1016.2791109000001,174.301029122,83.71384447309129
99.0,33.28287172,5.603827495,Macro,357.5177712,137.886699215,0.71798078105876,0.24137840639802138,0.04064081254321873,2.592837258672354,3295.0043002800003,554.778922005,186.51147165709395
83.0,27.45744568,4.852580235,Macro,292.5457334,115.31002591500001,0.7197986414570999,0.23811845901621828,0.04208289952668162,2.5370364031974817,2278.96799144,402.76415950499995,133.23945821035412
21.0,5.029562187,2.128344445,Nano,77.38948106,28.157906632,0.74579407746649,0.17861989006257176,0.07558603247093827,2.7484103158453856,105.62080592699999,44.695233345000005,10.704640741483502
34.0,9.510894674,0.979738318,Macro,118.3424007,44.490632992,0.7642058049862686,0.21377296824952305,0.022021226764208316,2.6599396938515016,323.37041891599995,33.311102812,9.318187950579917
79.0,31.53703373,7.015332854,Micro,279.9347651,117.552366584,0.6720409150040256,0.26828072157496224,0.05967836342101218,2.3813622237878604,2491.42566467,554.211295466,221.24278884377517
37.0,18.61053827,0.070855842,Macro,131.0154512,55.681394112,0.6644948566764793,0.33423262055123737,0.0012725227722832774,2.3529484720958993,688.58991599,2.621666154,1.3186653591940733
50.0,15.52955419,0.660165772,Nano,179.1407715,66.189719962,0.7554043139736105,0.23462184458425916,0.00997384144213038,2.7064742319932162,776.4777095000001,33.0082886,10.252080130657186
48.0,10.35936844,3.609029513,Nano,173.3467031,61.968397953,0.7745883641595133,0.1671717969513602,0.05823983888912655,2.7973403997223714,497.24968512000004,173.233416624,37.38726643600077
92.0,27.96234205,7.395202068,Mega,327.7550615,127.357544118,0.7223757386116024,0.21955779882259804,0.058066462565799455,2.5735033112473227,2572.5354686,680.358590256,206.78716975428335
66.0,22.00610289,4.981503424,Mega,229.2947351,92.98760631399999,0.7097720074343198,0.23665630036426494,0.05357169220141541,2.4658634003946602,1452.40279074,328.779225984,109.6234768954313
19.0,7.299359067,1.577311553,Micro,71.39785046,27.876670620000002,0.6815735013337112,0.2618447219361664,0.056581776730122296,2.561204364511733,138.687822273,29.968919507,11.513363385874401
47.0,15.59829684,5.327113425,Nano,167.969747,67.92541026500001,0.6919354600382551,0.22963861063401406,0.07842592932773064,2.4728558332543473,733.1199514799999,250.37433097500002,83.09389650349908
16.0,17.69455302,0.342647794,Macro,52.85138346,34.037200814,0.4700739078819597,0.5198592303959957,0.010066861722044544,1.5527535225006355,283.11284832,5.482364704,6.062999558119039
87.0,36.18933987,4.810689752,Micro,303.0409934,128.000029622,0.6796873427054807,0.28272915230466444,0.037583504989854806,2.367507213044542,3148.4725686899997,418.530008424,174.095686444254
21.0,6.824104508,3.386305653,Mega,72.11552438,31.210410161,0.6728524198070696,0.21864834434400626,0.10849923584892422,2.3106240516542247,143.306194668,71.112418713,23.108503672103183
67.0,18.24098393,0.564129081,Mega,234.5960181,85.805113011,0.7808392489549051,0.21258621182238346,0.006574539222711356,2.7340563967315723,1222.14592331,37.796648427,10.290269500966668
66.0,26.54429241,3.947790349,Macro,241.7866341,96.492082759,0.6839939413976849,0.27509295738073564,0.040913101221579574,2.505766558111195,1751.92329906,260.554163034,104.79130139723195
13.0,7.036145373,0.595659907,Macro,46.84120407,20.631805280000002,0.6300951285441755,0.34103391717353393,0.02887095428229051,2.2703395768962005,91.469889849,7.743578791000001,4.191149698519661
39.0,11.06056355,3.690414895,Micro,140.3898571,53.750978445,0.7255681873755331,0.20577418067501002,0.06865763194945687,2.6118567728706954,431.36197845,143.926180905,40.818068472014076
79.0,25.95737332,5.781871261,Mega,282.9717437,110.73924458100001,0.713387564624532,0.23440085236461522,0.052211583010852686,2.5552977607050664,2050.63249228,456.767829619,150.08219080995616
64.0,19.5644649,5.795215035,Macro,224.426733,89.359679935,0.7162066834455252,0.21894063311586548,0.06485268343860927,2.511498845600694,1252.1257536,370.89376224,113.38028114020977
98.0,30.10192414,6.11314931,Nano,348.5304411,134.21507345,0.730171339782551,0.2242812477483318,0.045547412469117116,2.596805501357046,2949.98856572,599.08863238,184.01755678611335
78.0,23.73785644,7.551389095,Nano,272.0791246,109.289245535,0.7137024289825518,0.217202125641886,0.06909544537556223,2.4895324628521327,1851.5528023200002,589.00834941,179.25379025969153
87.0,31.331044,7.012678356,Macro,307.9893433,125.34372235599999,0.6940914021438064,0.2499610144895321,0.05594758336666165,2.4571581050166333,2725.800828,610.103016972,219.71453412968367
